date,amount,description,category,type,payment_method,installments,monthly_payment
2023-06-14,1.0,Gas station refill,Transportation,expense,credit_card,2,0.5
2023-01-10,14.41,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-08-11,238.78,H&M hoodie,Shopping,expense,credit_card,6,39.8
2024-05-16,1.0,Vitamin supplements,Health,expense,debit_card,0,0.0
2023-02-28,21.73,Xbox Game Pass,Entertainment,expense,credit_card,12,1.81
2023-07-13,78.39,Netflix subscription,Entertainment,expense,debit_card,0,0.0
2023-08-18,1.48,Pharmacy medicine,Health,expense,debit_card,0,0.0
2024-09-14,1.0,Class materials,Education,expense,credit_card,12,0.08
2024-09-19,1.0,Marketplace item sale,Income,income,debit_card,0,0.0
2023-04-22,1.0,Duolingo Plus subscription,Education,expense,debit_card,0,0.0
2023-10-17,1.0,Skin care cream,Health,expense,debit_card,0,0.0
2023-10-26,44.49,McDonalds combo,Food,expense,credit_card,1,44.49
2023-01-08,1.0,Medical consultation,Health,expense,debit_card,0,0.0
2023-04-05,1.0,Bluetooth earphones,Shopping,expense,cash,0,0.0
2023-07-28,1.0,Gas bill,Utilities,expense,cash,0,0.0
2023-07-01,2.01,Car wash service,Transportation,expense,debit_card,0,0.0
2023-05-11,4937.13,Severance payment,Income,income,debit_card,0,0.0
2024-02-24,12.1,Starbucks latte,Food,expense,debit_card,0,0.0
2024-08-27,85.1,D1 grocery,Food,expense,debit_card,0,0.0
2023-06-09,1.0,Tax refund,Income,income,debit_card,0,0.0
2024-07-29,27.01,El Corral burger,Food,expense,credit_card,12,2.25
2024-06-02,280.95,Fiber internet service,Utilities,expense,credit_card,9,31.22
2024-01-05,1.0,Xiaomi phone,Shopping,expense,debit_card,0,0.0
2024-04-10,33.36,Rappi delivery,Food,expense,debit_card,0,0.0
2023-10-14,19.66,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2023-09-06,9.15,Oma coffee,Food,expense,debit_card,0,0.0
2023-07-23,1.0,UberEats order,Food,expense,cash,0,0.0
2023-01-01,1.0,Gas bill,Utilities,expense,credit_card,24,0.04
2023-12-12,1.0,Physiotherapy session,Health,expense,debit_card,0,0.0
2023-07-12,38.06,Spotify Premium,Entertainment,expense,credit_card,24,1.59
2024-11-04,1.0,Course on Udemy,Education,expense,debit_card,0,0.0
2024-05-06,161.66,SmartFit membership,Health,expense,debit_card,0,0.0
2023-04-07,5.42,Class materials,Education,expense,debit_card,0,0.0
2023-01-25,1.0,Payroll deposit,Income,income,debit_card,0,0.0
2023-11-25,29.59,Electricity bill,Utilities,expense,credit_card,6,4.93
2024-09-04,17.91,McDonalds combo,Food,expense,debit_card,0,0.0
2024-02-09,35.75,Oma coffee,Food,expense,debit_card,0,0.0
2024-06-29,50.97,Gas bill,Utilities,expense,debit_card,0,0.0
2024-07-01,1.0,Quick lunch menu,Food,expense,credit_card,2,0.5
2024-04-01,171.65,Course on Udemy,Education,expense,debit_card,0,0.0
2023-12-31,1.0,Walmart groceries,Shopping,expense,credit_card,3,0.33
2023-04-27,76.9,Skin care cream,Health,expense,credit_card,18,4.27
2023-04-10,36.16,Aldi grocery,Food,expense,debit_card,0,0.0
2023-09-29,1.0,Mobile phone plan,Utilities,expense,credit_card,12,0.08
2023-06-14,1.0,Amazon package,Shopping,expense,credit_card,1,1.0
2023-09-08,1.0,Freelance project,Income,income,debit_card,0,0.0
2023-04-11,21.96,Spotify Premium,Entertainment,expense,debit_card,0,0.0
2024-10-08,97.99,Amazon package,Shopping,expense,credit_card,3,32.66
2023-09-05,93.52,Target shopping,Shopping,expense,credit_card,2,46.76
2024-04-03,113.7,Gas bill,Utilities,expense,credit_card,36,3.16
2023-10-31,90.02,SmartFit membership,Health,expense,debit_card,0,0.0
2023-05-22,28.73,Local bakery breakfast,Food,expense,debit_card,0,0.0
2023-03-06,1.0,Xbox Game Pass,Entertainment,expense,debit_card,0,0.0
2023-01-22,6.23,Gas station refill,Transportation,expense,credit_card,24,0.26
2023-12-16,1.0,Severance payment,Income,income,debit_card,0,0.0
2024-08-01,88.61,Tax refund,Income,income,credit_card,3,29.54
2023-03-27,36.42,Metro card reload,Transportation,expense,cash,0,0.0
2024-04-06,4346.84,Monthly salary,Income,income,debit_card,0,0.0
2023-11-18,1.0,Payroll deposit,Income,income,debit_card,0,0.0
2024-04-07,217.55,University tuition payment,Education,expense,debit_card,0,0.0
2024-02-14,33.87,McD meal,Food,expense,credit_card,2,16.93
2024-02-03,14.33,Decathlon gear,Shopping,expense,credit_card,1,14.33
2023-10-05,1.0,H&M hoodie,Shopping,expense,debit_card,0,0.0
2023-11-08,6.46,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-11-25,119.92,Amazon package,Shopping,expense,credit_card,2,59.96
2024-02-11,5.2,Andres DC food,Food,expense,cash,0,0.0
2023-05-04,1857.37,Bonus payment,Income,income,cash,0,0.0
2023-07-14,1.0,Fuel tank refill,Transportation,expense,credit_card,1,1.0
2023-12-07,1.0,Annual domain payment,Utilities,expense,debit_card,0,0.0
2023-02-13,96.68,Amazon package,Shopping,expense,credit_card,6,16.11
2024-07-08,98.79,Electricity bill,Utilities,expense,credit_card,2,49.4
2024-06-28,25.38,Subway sandwich,Food,expense,debit_card,0,0.0
2023-08-28,1.0,Cable TV package,Utilities,expense,cash,0,0.0
2023-06-24,99.87,Disney Plus subscription,Entertainment,expense,credit_card,1,99.87
2023-06-29,1.0,Fiber internet service,Utilities,expense,credit_card,12,0.08
2024-12-04,1.0,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2023-10-01,21.48,Netflix subscription,Entertainment,expense,credit_card,24,0.9
2023-12-09,1.0,Arena event entry,Entertainment,expense,debit_card,0,0.0
2024-09-06,1.0,Uber downtown ride,Transportation,expense,credit_card,3,0.33
2024-04-13,1.0,Home internet service,Utilities,expense,debit_card,0,0.0
2023-11-07,34.82,InDriver ride,Transportation,expense,credit_card,2,17.41
2024-02-02,1.0,Movie theater tickets,Entertainment,expense,debit_card,0,0.0
2024-10-03,7.66,Dentist appointment,Health,expense,credit_card,6,1.28
2023-05-11,71.81,Water bill,Utilities,expense,debit_card,0,0.0
2024-10-13,1.0,HBO Max monthly,Entertainment,expense,cash,0,0.0
2024-04-15,1.0,DollarStore purchase,Shopping,expense,debit_card,0,0.0
2023-02-16,1.0,Subway sandwich,Food,expense,debit_card,0,0.0
2024-10-16,1.0,Lab tests,Health,expense,debit_card,0,0.0
2023-07-01,127.27,Spotify Premium,Entertainment,expense,credit_card,9,14.14
2023-06-03,1.0,Vehicle inspection fee,Transportation,expense,credit_card,18,0.06
2024-01-29,1.0,Decathlon gear,Shopping,expense,credit_card,1,1.0
2023-07-02,1.0,Subway sandwich,Food,expense,credit_card,9,0.11
2024-08-23,1.0,Mobile phone plan,Utilities,expense,credit_card,24,0.04
2023-09-21,272.58,Panamericana supplies,Shopping,expense,cash,0,0.0
2024-10-17,8.95,Quick lunch menu,Food,expense,debit_card,0,0.0
2023-02-22,30.7,H&M hoodie,Shopping,expense,debit_card,0,0.0
2023-11-21,33.57,Uber downtown ride,Transportation,expense,credit_card,6,5.59
2024-06-18,6.12,Fiber internet service,Utilities,expense,debit_card,0,0.0
2024-07-19,198.02,Duolingo Plus subscription,Education,expense,credit_card,2,99.01
2023-06-08,438.1,Severance payment,Income,income,credit_card,3,146.03
2023-05-04,36.38,Physiotherapy session,Health,expense,cash,0,0.0
2024-09-03,43.41,Xiaomi phone,Shopping,expense,cash,0,0.0
2023-02-12,1.0,Payroll deposit,Income,income,debit_card,0,0.0
2023-04-15,206.46,Mobile phone plan,Utilities,expense,cash,0,0.0
2024-01-16,12.55,Metro card reload,Transportation,expense,debit_card,0,0.0
2023-04-07,1.0,H&M hoodie,Shopping,expense,debit_card,0,0.0
2023-06-17,1.0,Uber airport trip,Transportation,expense,credit_card,24,0.04
2024-05-08,31.82,Qbano sandwich,Food,expense,debit_card,0,0.0
2023-07-31,12.35,Skin care cream,Health,expense,cash,0,0.0
2024-06-25,1.0,Academic seminar,Education,expense,credit_card,24,0.04
2023-04-17,9.37,UberEats order,Food,expense,debit_card,0,0.0
2024-11-14,24.95,Burger King deal,Food,expense,debit_card,0,0.0
2023-06-14,2206.68,Marketplace item sale,Income,income,credit_card,3,735.56
2024-11-04,8.5,Steam game purchase,Entertainment,expense,credit_card,18,0.47
2023-07-09,55.93,DoorDash order,Food,expense,credit_card,3,18.64
2024-08-29,34.69,Starbucks latte,Food,expense,debit_card,0,0.0
2023-06-06,1.0,DollarStore purchase,Shopping,expense,cash,0,0.0
2023-07-25,13.75,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-11-25,1.0,Office lunch,Food,expense,credit_card,18,0.06
2024-09-14,11.0,Bus card recharge,Transportation,expense,credit_card,18,0.61
2024-07-04,44.39,Coursera program,Education,expense,debit_card,0,0.0
2023-07-18,19.68,Drugstore purchase,Health,expense,cash,0,0.0
2024-12-19,1.0,Duolingo Plus subscription,Education,expense,credit_card,12,0.08
2024-06-20,14.51,Toll payment,Transportation,expense,debit_card,0,0.0
2023-12-11,1.62,Pharmacy medicine,Health,expense,credit_card,24,0.07
2024-11-09,1.0,Walmart groceries,Shopping,expense,debit_card,0,0.0
2024-05-13,1.0,Skin care cream,Health,expense,debit_card,0,0.0
2023-07-09,1.0,Lift ride,Transportation,expense,credit_card,1,1.0
2023-06-08,192.28,Academic seminar,Education,expense,debit_card,0,0.0
2023-07-15,90.62,Steam game purchase,Entertainment,expense,credit_card,3,30.21
2023-07-12,2.43,Burger King deal,Food,expense,credit_card,6,0.41
2023-05-26,1.0,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-04-05,127.47,H&M hoodie,Shopping,expense,cash,0,0.0
2024-12-07,50.61,Netflix subscription,Entertainment,expense,credit_card,6,8.44
2024-08-02,156.72,H&M hoodie,Shopping,expense,credit_card,18,8.71
2023-06-04,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2024-07-09,1.0,Car wash service,Transportation,expense,cash,0,0.0
2024-03-22,1.0,Tostao coffee,Food,expense,credit_card,36,0.03
2024-01-04,40.57,Web hosting,Utilities,expense,debit_card,0,0.0
2024-03-21,19.37,Chicken takeout,Food,expense,debit_card,0,0.0
2024-03-06,1.0,InDriver ride,Transportation,expense,debit_card,0,0.0
2024-01-30,1.0,McDonalds combo,Food,expense,debit_card,0,0.0
2024-05-14,47.77,Subway sandwich,Food,expense,debit_card,0,0.0
2024-01-17,23.43,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-07-09,1.0,Bluetooth earphones,Shopping,expense,credit_card,12,0.08
2024-03-13,257.44,Monthly salary,Income,income,credit_card,36,7.15
2023-06-09,30.14,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2024-02-14,43.68,Dentist appointment,Health,expense,debit_card,0,0.0
2024-03-04,3.67,Juan Valdez coffee,Food,expense,cash,0,0.0
2023-09-20,6.14,Andres DC food,Food,expense,debit_card,0,0.0
2023-04-15,37.37,Motorbike maintenance,Transportation,expense,credit_card,1,37.37
2024-09-12,1.0,Medical consultation,Health,expense,credit_card,1,1.0
2023-03-11,1.0,Concert ticket,Entertainment,expense,debit_card,0,0.0
2023-07-23,67.77,Chicken takeout,Food,expense,credit_card,18,3.76
2024-07-03,3.43,Local bakery breakfast,Food,expense,credit_card,3,1.14
2024-08-20,6.28,Movie theater tickets,Entertainment,expense,cash,0,0.0
2023-06-19,76.86,Academic seminar,Education,expense,credit_card,9,8.54
2023-03-21,1.0,Freelance project,Income,income,debit_card,0,0.0
2023-08-10,1.0,Toll payment,Transportation,expense,debit_card,0,0.0
2024-12-11,1.0,Drugstore purchase,Health,expense,debit_card,0,0.0
2023-04-05,53.63,Duolingo Plus subscription,Education,expense,cash,0,0.0
2024-12-12,39.56,McD meal,Food,expense,debit_card,0,0.0
2023-03-04,39.17,Electricity bill,Utilities,expense,debit_card,0,0.0
2023-02-25,1.0,Engineering textbook,Education,expense,debit_card,0,0.0
2023-06-29,1.0,McDonalds combo,Food,expense,credit_card,1,1.0
2023-11-14,17.64,Quick lunch menu,Food,expense,credit_card,18,0.98
2024-11-19,20.52,UberEats order,Food,expense,debit_card,0,0.0
2024-07-30,9.1,El Corral burger,Food,expense,debit_card,0,0.0
2023-07-04,40.87,Gym membership,Health,expense,credit_card,12,3.41
2023-07-31,1.0,Uber airport trip,Transportation,expense,debit_card,0,0.0
2024-03-28,54.65,Drugstore purchase,Health,expense,debit_card,0,0.0
2024-01-27,1.0,Upwork payment,Income,income,cash,0,0.0
2024-05-11,49.67,KFC bucket,Food,expense,credit_card,9,5.52
2024-04-20,25.23,Juan Valdez coffee,Food,expense,credit_card,2,12.62
2023-10-01,1.0,Freelance project,Income,income,debit_card,0,0.0
2023-06-15,1.0,DollarStore purchase,Shopping,expense,credit_card,36,0.03
2024-07-23,1.0,Movie theater tickets,Entertainment,expense,debit_card,0,0.0
2024-08-29,38.35,KFC bucket,Food,expense,debit_card,0,0.0
2023-03-31,1.0,Cable TV package,Utilities,expense,debit_card,0,0.0
2023-02-22,6861.41,Bonus payment,Income,income,debit_card,0,0.0
2024-11-25,1.0,Severance payment,Income,income,debit_card,0,0.0
2023-09-22,5033.92,Freelance project,Income,income,cash,0,0.0
2023-09-01,17.95,Car wash service,Transportation,expense,debit_card,0,0.0
2023-06-19,1.0,Grocery store purchase,Food,expense,debit_card,0,0.0
2023-08-12,1.0,Zara pants,Shopping,expense,debit_card,0,0.0
2023-01-31,1.0,McDonalds combo,Food,expense,credit_card,6,0.17
2024-01-13,17.35,HBO Max monthly,Entertainment,expense,debit_card,0,0.0
2023-01-12,43.76,Grocery store purchase,Food,expense,credit_card,6,7.29
2024-12-27,5.94,Bus card recharge,Transportation,expense,debit_card,0,0.0
2024-05-28,23.69,Parking garage fee,Transportation,expense,cash,0,0.0
2024-02-16,31.35,HBO Max monthly,Entertainment,expense,debit_card,0,0.0
2024-10-08,84.21,Medical consultation,Health,expense,debit_card,0,0.0
2024-08-06,77.82,KFC bucket,Food,expense,credit_card,24,3.24
2024-03-17,38.04,Spotify Premium,Entertainment,expense,credit_card,24,1.58
2024-08-10,1.0,Tostao coffee,Food,expense,debit_card,0,0.0
2024-01-22,86.59,Walmart groceries,Shopping,expense,debit_card,0,0.0
2024-11-08,5484.25,Upwork payment,Income,income,debit_card,0,0.0
2024-05-01,14.09,Chicken takeout,Food,expense,cash,0,0.0
2024-12-23,1.0,KFC bucket,Food,expense,debit_card,0,0.0
2023-01-12,39.37,Oma coffee,Food,expense,credit_card,18,2.19
2024-10-02,28.71,McD meal,Food,expense,debit_card,0,0.0
2024-09-02,1.0,Drugstore purchase,Health,expense,credit_card,9,0.11
2024-01-25,12.29,Disney Plus subscription,Entertainment,expense,credit_card,2,6.14
2023-10-05,87.39,Drugstore purchase,Health,expense,debit_card,0,0.0
2023-07-25,1.0,Aldi grocery,Food,expense,cash,0,0.0
2024-02-13,806.83,Tax refund,Income,income,debit_card,0,0.0
2024-11-10,1.0,Toll payment,Transportation,expense,debit_card,0,0.0
2023-08-05,1.0,BestBuy electronics,Shopping,expense,debit_card,0,0.0
2024-03-19,43.89,Tostao coffee,Food,expense,credit_card,2,21.95
2023-08-26,1.0,Bodytech monthly fee,Health,expense,debit_card,0,0.0
2024-03-20,122.79,Target shopping,Shopping,expense,debit_card,0,0.0
2024-11-20,1.0,Subway sandwich,Food,expense,credit_card,1,1.0
2024-01-17,19.22,Metro card reload,Transportation,expense,credit_card,3,6.41
2023-07-12,27.23,Vehicle inspection fee,Transportation,expense,credit_card,18,1.51
2023-08-01,1.0,Monthly salary,Income,income,credit_card,18,0.06
2024-05-31,1.0,Disney Plus subscription,Entertainment,expense,credit_card,1,1.0
2023-12-02,52.53,Skin care cream,Health,expense,credit_card,36,1.46
2024-09-05,1.0,Concert ticket,Entertainment,expense,credit_card,3,0.33
2023-06-19,1.0,Dentist appointment,Health,expense,cash,0,0.0
2023-06-15,34.52,KFC bucket,Food,expense,credit_card,12,2.88
2024-12-02,1.0,Grocery store purchase,Food,expense,debit_card,0,0.0
2023-06-12,68.84,Quick lunch menu,Food,expense,credit_card,2,34.42
2023-03-03,46.54,DoorDash order,Food,expense,credit_card,12,3.88
2023-10-19,1.0,Movie theater tickets,Entertainment,expense,credit_card,9,0.11
2024-06-21,18.01,El Corral burger,Food,expense,credit_card,24,0.75
2023-02-17,1.0,Toll payment,Transportation,expense,credit_card,1,1.0
2023-11-20,1.0,Grocery store purchase,Food,expense,credit_card,3,0.33
2024-08-27,12.57,Toll payment,Transportation,expense,cash,0,0.0
2023-08-05,38.22,Water bill,Utilities,expense,debit_card,0,0.0
2023-12-31,22.67,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-04-15,8208.54,Marketplace item sale,Income,income,debit_card,0,0.0
2023-01-19,569.49,Bonus payment,Income,income,cash,0,0.0
2024-08-13,1.0,Bonus payment,Income,income,cash,0,0.0
2023-05-28,5.93,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-06-15,1.0,Corporate reimbursement,Income,income,debit_card,0,0.0
2024-10-05,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2023-03-11,1.0,SmartFit membership,Health,expense,debit_card,0,0.0
2024-06-09,71.51,D1 grocery,Food,expense,debit_card,0,0.0
2023-04-20,1.0,Class materials,Education,expense,debit_card,0,0.0
2024-02-06,1.36,Motorbike maintenance,Transportation,expense,credit_card,12,0.11
2023-01-27,58.18,Burger King deal,Food,expense,credit_card,6,9.7
2024-02-18,1.0,Upwork payment,Income,income,credit_card,12,0.08
2024-12-08,60.13,Coursera program,Education,expense,debit_card,0,0.0
2024-02-13,1.0,H&M hoodie,Shopping,expense,credit_card,18,0.06
2024-12-31,1791.24,Upwork payment,Income,income,cash,0,0.0
2024-10-13,1.0,University tuition payment,Education,expense,credit_card,12,0.08
2024-12-10,17.39,Rappi delivery,Food,expense,credit_card,36,0.48
2023-04-04,8.0,Oma coffee,Food,expense,credit_card,36,0.22
2024-02-27,31.33,Dominos pizza,Food,expense,credit_card,9,3.48
2024-06-20,89.13,Steam game purchase,Entertainment,expense,credit_card,12,7.43
2024-03-23,1.0,Gas bill,Utilities,expense,debit_card,0,0.0
2023-09-17,1.0,Andres DC food,Food,expense,debit_card,0,0.0
2024-08-25,40.93,Grocery store purchase,Food,expense,cash,0,0.0
2023-03-18,55.92,Mobile phone plan,Utilities,expense,debit_card,0,0.0
2023-06-03,1.0,Freelance project,Income,income,debit_card,0,0.0
2024-09-10,1.0,Car wash service,Transportation,expense,debit_card,0,0.0
2024-10-12,19.61,Disney Plus subscription,Entertainment,expense,credit_card,18,1.09
2023-04-30,9.57,Gas station refill,Transportation,expense,credit_card,9,1.06
2023-10-03,108.09,Nike sneakers,Shopping,expense,credit_card,3,36.03
2023-11-17,27.89,Andres DC food,Food,expense,debit_card,0,0.0
2023-07-20,2.41,Subway sandwich,Food,expense,cash,0,0.0
2024-07-27,19.58,McD meal,Food,expense,debit_card,0,0.0
2023-02-26,54.42,Steam game purchase,Entertainment,expense,credit_card,1,54.42
2024-10-10,8538.84,Payroll deposit,Income,income,debit_card,0,0.0
2023-02-04,33.05,Chicken takeout,Food,expense,credit_card,2,16.52
2023-11-22,80.95,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2023-10-14,12.95,InDriver ride,Transportation,expense,credit_card,3,4.32
2023-08-03,1.0,Vehicle inspection fee,Transportation,expense,credit_card,36,0.03
2024-03-30,1.0,Toll payment,Transportation,expense,credit_card,9,0.11
2023-06-05,44.11,Drugstore purchase,Health,expense,debit_card,0,0.0
2023-02-16,3.48,Medical consultation,Health,expense,credit_card,36,0.1
2024-11-23,1.0,Car wash service,Transportation,expense,debit_card,0,0.0
2023-04-25,1.0,Grocery store purchase,Food,expense,debit_card,0,0.0
2023-08-31,1.0,KFC bucket,Food,expense,credit_card,3,0.33
2024-12-17,46.64,Motorbike maintenance,Transportation,expense,cash,0,0.0
2023-11-30,14.2,Car wash service,Transportation,expense,credit_card,3,4.73
2024-10-13,1.0,DollarStore purchase,Shopping,expense,credit_card,1,1.0
2023-02-11,28.84,Gas station refill,Transportation,expense,credit_card,3,9.61
2024-02-01,51.0,Office lunch,Food,expense,debit_card,0,0.0
2023-08-05,18.6,Disney Plus subscription,Entertainment,expense,debit_card,0,0.0
2024-08-25,320.44,University tuition payment,Education,expense,debit_card,0,0.0
2024-06-12,24.69,Fuel tank refill,Transportation,expense,credit_card,18,1.37
2023-11-05,4.96,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-02-27,9.81,Fresh market fruits,Food,expense,debit_card,0,0.0
2023-08-30,1.0,Gas station refill,Transportation,expense,debit_card,0,0.0
